GEO_ID,value,MarginOfError,state,county,tract,block group,variable_code,variable_name,variable_category,year_sample,sample_level,dataset,census_geom_year,TRPAID,NEIGHBORHOOD
060170302023,3.0,,06,017,030202,3,H12_017N,Renter Occupied 7 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703020232020,
060170303011,1.0,,06,017,030301,1,H12_017N,Renter Occupied 7 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703030112020,
060170303012,6.0,,06,017,030301,2,H12_017N,Renter Occupied 7 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703030122020,
060170303013,3.0,,06,017,030301,3,H12_017N,Renter Occupied 7 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703030132020,
060170303021,1.0,,06,017,030302,1,H12_017N,Renter Occupied 7 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703030212020,
060170303022,1.0,,06,017,030302,2,H12_017N,Renter Occupied 7 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703030222020,
060170303023,2.0,,06,017,030302,3,H12_017N,Renter Occupied 7 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703030232020,
060170303024,2.0,,06,017,030302,4,H12_017N,Renter Occupied 7 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703030242020,
060170304021,3.0,,06,017,030402,1,H12_017N,Renter Occupied 7 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703040212020,
060170304022,2.0,,06,017,030402,2,H12_017N,Renter Occupied 7 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703040222020,
060170304023,3.0,,06,017,030402,3,H12_017N,Renter Occupied 7 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703040232020,
060170304024,1.0,,06,017,030402,4,H12_017N,Renter Occupied 7 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703040242020,
060170304025,0.0,,06,017,030402,5,H12_017N,Renter Occupied 7 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703040252020,
060170304031,2.0,,06,017,030403,1,H12_017N,Renter Occupied 7 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703040312020,
060170304032,1.0,,06,017,030403,2,H12_017N,Renter Occupied 7 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703040322020,
060170304033,3.0,,06,017,030403,3,H12_017N,Renter Occupied 7 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703040332020,
060170304041,2.0,,06,017,030404,1,H12_017N,Renter Occupied 7 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703040412020,
060170304042,0.0,,06,017,030404,2,H12_017N,Renter Occupied 7 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703040422020,
060170304043,2.0,,06,017,030404,3,H12_017N,Renter Occupied 7 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703040432020,
060170305021,0.0,,06,017,030502,1,H12_017N,Renter Occupied 7 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703050212020,
060170305022,0.0,,06,017,030502,2,H12_017N,Renter Occupied 7 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703050222020,
060170305023,2.0,,06,017,030502,3,H12_017N,Renter Occupied 7 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703050232020,
060170305024,0.0,,06,017,030502,4,H12_017N,Renter Occupied 7 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703050242020,
060170305041,6.0,,06,017,030504,1,H12_017N,Renter Occupied 7 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703050412020,
060170305042,0.0,,06,017,030504,2,H12_017N,Renter Occupied 7 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703050422020,
060170305043,2.0,,06,017,030504,3,H12_017N,Renter Occupied 7 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703050432020,
060170305072,3.0,,06,017,030507,2,H12_017N,Renter Occupied 7 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703050722020,
060170305061,0.0,,06,017,030506,1,H12_017N,Renter Occupied 7 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703050612020,
060170305071,4.0,,06,017,030507,1,H12_017N,Renter Occupied 7 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703050712020,
060170305073,1.0,,06,017,030507,3,H12_017N,Renter Occupied 7 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0601703050732020,
060610201041,1.0,,06,061,020104,1,H12_017N,Renter Occupied 7 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0606102010412020,
060610201042,1.0,,06,061,020104,2,H12_017N,Renter Occupied 7 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0606102010422020,
060610201043,0.0,,06,061,020104,3,H12_017N,Renter Occupied 7 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0606102010432020,
060610201051,1.0,,06,061,020105,1,H12_017N,Renter Occupied 7 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0606102010512020,
060610201052,1.0,,06,061,020105,2,H12_017N,Renter Occupied 7 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0606102010522020,
060610201061,4.0,,06,061,020106,1,H12_017N,Renter Occupied 7 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0606102010612020,
060610201062,1.0,,06,061,020106,2,H12_017N,Renter Occupied 7 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0606102010622020,
060610201071,5.0,,06,061,020107,1,H12_017N,Renter Occupied 7 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0606102010712020,
060610201072,4.0,,06,061,020107,2,H12_017N,Renter Occupied 7 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0606102010722020,
060610201073,6.0,,06,061,020107,3,H12_017N,Renter Occupied 7 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0606102010732020,
060610221001,1.0,,06,061,022100,1,H12_017N,Renter Occupied 7 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0606102210012020,
060610221002,0.0,,06,061,022100,2,H12_017N,Renter Occupied 7 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0606102210022020,
060610222001,0.0,,06,061,022200,1,H12_017N,Renter Occupied 7 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0606102220012020,
060610222002,1.0,,06,061,022200,2,H12_017N,Renter Occupied 7 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0606102220022020,
060610223001,0.0,,06,061,022300,1,H12_017N,Renter Occupied 7 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0606102230012020,
060610223002,0.0,,06,061,022300,2,H12_017N,Renter Occupied 7 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,0606102230022020,
320050016001,1.0,,32,005,001600,1,H12_017N,Renter Occupied 7 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,3200500160012020,
320050016002,2.0,,32,005,001600,2,H12_017N,Renter Occupied 7 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,3200500160022020,
320050017001,1.0,,32,005,001700,1,H12_017N,Renter Occupied 7 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,3200500170012020,
320050017002,5.0,,32,005,001700,2,H12_017N,Renter Occupied 7 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,3200500170022020,
320050018001,2.0,,32,005,001800,1,H12_017N,Renter Occupied 7 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,3200500180012020,
320050018002,1.0,,32,005,001800,2,H12_017N,Renter Occupied 7 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,3200500180022020,
320310033051,4.0,,32,031,003305,1,H12_017N,Renter Occupied 7 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,3203100330512020,
320310033061,3.0,,32,031,003306,1,H12_017N,Renter Occupied 7 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,3203100330612020,
320310033062,1.0,,32,031,003306,2,H12_017N,Renter Occupied 7 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,3203100330622020,
320310033071,3.0,,32,031,003307,1,H12_017N,Renter Occupied 7 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,3203100330712020,
320310033072,1.0,,32,031,003307,2,H12_017N,Renter Occupied 7 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,3203100330722020,
320310033081,0.0,,32,031,003308,1,H12_017N,Renter Occupied 7 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,3203100330812020,
320310033082,1.0,,32,031,003308,2,H12_017N,Renter Occupied 7 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,3203100330822020,
320310033083,2.0,,32,031,003308,3,H12_017N,Renter Occupied 7 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,3203100330832020,
320310033101,0.0,,32,031,003310,1,H12_017N,Renter Occupied 7 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,3203100331012020,
320310033102,5.0,,32,031,003310,2,H12_017N,Renter Occupied 7 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,3203100331022020,
320310033111,3.0,,32,031,003311,1,H12_017N,Renter Occupied 7 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,3203100331112020,
320310033112,1.0,,32,031,003311,2,H12_017N,Renter Occupied 7 person household,Tenure by Household Size,2020,block group,dec/dhc,2020,3203100331122020,
060170316011,0.0,,06,017,031601,1,P18_001N,Group Quarters Population,Group Quarters,2020,block group,dec/dhc,2020,0601703160112020,
060170316012,0.0,,06,017,031601,2,P18_001N,Group Quarters Population,Group Quarters,2020,block group,dec/dhc,2020,0601703160122020,
060170316013,0.0,,06,017,031601,3,P18_001N,Group Quarters Population,Group Quarters,2020,block group,dec/dhc,2020,0601703160132020,
060170316021,0.0,,06,017,031602,1,P18_001N,Group Quarters Population,Group Quarters,2020,block group,dec/dhc,2020,0601703160212020,
060170316022,19.0,,06,017,031602,2,P18_001N,Group Quarters Population,Group Quarters,2020,block group,dec/dhc,2020,0601703160222020,
060170320011,0.0,,06,017,032001,1,P18_001N,Group Quarters Population,Group Quarters,2020,block group,dec/dhc,2020,0601703200112020,
060170320021,23.0,,06,017,032002,1,P18_001N,Group Quarters Population,Group Quarters,2020,block group,dec/dhc,2020,0601703200212020,
060170320022,0.0,,06,017,032002,2,P18_001N,Group Quarters Population,Group Quarters,2020,block group,dec/dhc,2020,0601703200222020,
060170302013,0.0,,06,017,030201,3,P18_001N,Group Quarters Population,Group Quarters,2020,block group,dec/dhc,2020,0601703020132020,
060170302011,126.0,,06,017,030201,1,P18_001N,Group Quarters Population,Group Quarters,2020,block group,dec/dhc,2020,0601703020112020,
060170302012,0.0,,06,017,030201,2,P18_001N,Group Quarters Population,Group Quarters,2020,block group,dec/dhc,2020,0601703020122020,
060170302021,0.0,,06,017,030202,1,P18_001N,Group Quarters Population,Group Quarters,2020,block group,dec/dhc,2020,0601703020212020,
060170302022,0.0,,06,017,030202,2,P18_001N,Group Quarters Population,Group Quarters,2020,block group,dec/dhc,2020,0601703020222020,
060170302023,0.0,,06,017,030202,3,P18_001N,Group Quarters Population,Group Quarters,2020,block group,dec/dhc,2020,0601703020232020,
060170303011,0.0,,06,017,030301,1,P18_001N,Group Quarters Population,Group Quarters,2020,block group,dec/dhc,2020,0601703030112020,
060170303012,0.0,,06,017,030301,2,P18_001N,Group Quarters Population,Group Quarters,2020,block group,dec/dhc,2020,0601703030122020,
060170303013,0.0,,06,017,030301,3,P18_001N,Group Quarters Population,Group Quarters,2020,block group,dec/dhc,2020,0601703030132020,
060170303021,0.0,,06,017,030302,1,P18_001N,Group Quarters Population,Group Quarters,2020,block group,dec/dhc,2020,0601703030212020,
060170303022,0.0,,06,017,030302,2,P18_001N,Group Quarters Population,Group Quarters,2020,block group,dec/dhc,2020,0601703030222020,
060170303023,5.0,,06,017,030302,3,P18_001N,Group Quarters Population,Group Quarters,2020,block group,dec/dhc,2020,0601703030232020,
060170303024,0.0,,06,017,030302,4,P18_001N,Group Quarters Population,Group Quarters,2020,block group,dec/dhc,2020,0601703030242020,
060170304021,5.0,,06,017,030402,1,P18_001N,Group Quarters Population,Group Quarters,2020,block group,dec/dhc,2020,0601703040212020,
060170304022,58.0,,06,017,030402,2,P18_001N,Group Quarters Population,Group Quarters,2020,block group,dec/dhc,2020,0601703040222020,
060170304023,0.0,,06,017,030402,3,P18_001N,Group Quarters Population,Group Quarters,2020,block group,dec/dhc,2020,0601703040232020,
060170304024,0.0,,06,017,030402,4,P18_001N,Group Quarters Population,Group Quarters,2020,block group,dec/dhc,2020,0601703040242020,
060170304025,0.0,,06,017,030402,5,P18_001N,Group Quarters Population,Group Quarters,2020,block group,dec/dhc,2020,0601703040252020,
060170304031,0.0,,06,017,030403,1,P18_001N,Group Quarters Population,Group Quarters,2020,block group,dec/dhc,2020,0601703040312020,
060170304032,0.0,,06,017,030403,2,P18_001N,Group Quarters Population,Group Quarters,2020,block group,dec/dhc,2020,0601703040322020,
060170304033,0.0,,06,017,030403,3,P18_001N,Group Quarters Population,Group Quarters,2020,block group,dec/dhc,2020,0601703040332020,
060170304041,0.0,,06,017,030404,1,P18_001N,Group Quarters Population,Group Quarters,2020,block group,dec/dhc,2020,0601703040412020,
060170304042,0.0,,06,017,030404,2,P18_001N,Group Quarters Population,Group Quarters,2020,block group,dec/dhc,2020,0601703040422020,
060170304043,0.0,,06,017,030404,3,P18_001N,Group Quarters Population,Group Quarters,2020,block group,dec/dhc,2020,0601703040432020,
060170305021,0.0,,06,017,030502,1,P18_001N,Group Quarters Population,Group Quarters,2020,block group,dec/dhc,2020,0601703050212020,
060170305022,0.0,,06,017,030502,2,P18_001N,Group Quarters Population,Group Quarters,2020,block group,dec/dhc,2020,0601703050222020,
060170305023,0.0,,06,017,030502,3,P18_001N,Group Quarters Population,Group Quarters,2020,block group,dec/dhc,2020,0601703050232020,
060170305024,0.0,,06,017,030502,4,P18_001N,Group Quarters Population,Group Quarters,2020,block group,dec/dhc,2020,0601703050242020,
060170305041,0.0,,06,017,030504,1,P18_001N,Group Quarters Population,Group Quarters,2020,block group,dec/dhc,2020,0601703050412020,
060170305042,0.0,,06,017,030504,2,P18_001N,Group Quarters Population,Group Quarters,2020,block group,dec/dhc,2020,0601703050422020,
060170305043,0.0,,06,017,030504,3,P18_001N,Group Quarters Population,Group Quarters,2020,block group,dec/dhc,2020,0601703050432020,
060170305072,0.0,,06,017,030507,2,P18_001N,Group Quarters Population,Group Quarters,2020,block group,dec/dhc,2020,0601703050722020,
060170305061,0.0,,06,017,030506,1,P18_001N,Group Quarters Population,Group Quarters,2020,block group,dec/dhc,2020,0601703050612020,
060170305071,0.0,,06,017,030507,1,P18_001N,Group Quarters Population,Group Quarters,2020,block group,dec/dhc,2020,0601703050712020,
060170305073,25.0,,06,017,030507,3,P18_001N,Group Quarters Population,Group Quarters,2020,block group,dec/dhc,2020,0601703050732020,
060610201041,0.0,,06,061,020104,1,P18_001N,Group Quarters Population,Group Quarters,2020,block group,dec/dhc,2020,0606102010412020,
060610201042,0.0,,06,061,020104,2,P18_001N,Group Quarters Population,Group Quarters,2020,block group,dec/dhc,2020,0606102010422020,
060610201043,6.0,,06,061,020104,3,P18_001N,Group Quarters Population,Group Quarters,2020,block group,dec/dhc,2020,0606102010432020,
060610201051,0.0,,06,061,020105,1,P18_001N,Group Quarters Population,Group Quarters,2020,block group,dec/dhc,2020,0606102010512020,
060610201052,0.0,,06,061,020105,2,P18_001N,Group Quarters Population,Group Quarters,2020,block group,dec/dhc,2020,0606102010522020,
060610201061,0.0,,06,061,020106,1,P18_001N,Group Quarters Population,Group Quarters,2020,block group,dec/dhc,2020,0606102010612020,
060610201062,0.0,,06,061,020106,2,P18_001N,Group Quarters Population,Group Quarters,2020,block group,dec/dhc,2020,0606102010622020,
060610201071,0.0,,06,061,020107,1,P18_001N,Group Quarters Population,Group Quarters,2020,block group,dec/dhc,2020,0606102010712020,
060610201072,0.0,,06,061,020107,2,P18_001N,Group Quarters Population,Group Quarters,2020,block group,dec/dhc,2020,0606102010722020,
060610201073,0.0,,06,061,020107,3,P18_001N,Group Quarters Population,Group Quarters,2020,block group,dec/dhc,2020,0606102010732020,
060610221001,0.0,,06,061,022100,1,P18_001N,Group Quarters Population,Group Quarters,2020,block group,dec/dhc,2020,0606102210012020,
060610221002,0.0,,06,061,022100,2,P18_001N,Group Quarters Population,Group Quarters,2020,block group,dec/dhc,2020,0606102210022020,
060610222001,0.0,,06,061,022200,1,P18_001N,Group Quarters Population,Group Quarters,2020,block group,dec/dhc,2020,0606102220012020,
060610222002,3.0,,06,061,022200,2,P18_001N,Group Quarters Population,Group Quarters,2020,block group,dec/dhc,2020,0606102220022020,
060610223001,0.0,,06,061,022300,1,P18_001N,Group Quarters Population,Group Quarters,2020,block group,dec/dhc,2020,0606102230012020,
060610223002,0.0,,06,061,022300,2,P18_001N,Group Quarters Population,Group Quarters,2020,block group,dec/dhc,2020,0606102230022020,
320050016001,0.0,,32,005,001600,1,P18_001N,Group Quarters Population,Group Quarters,2020,block group,dec/dhc,2020,3200500160012020,
320050016002,0.0,,32,005,001600,2,P18_001N,Group Quarters Population,Group Quarters,2020,block group,dec/dhc,2020,3200500160022020,
320050017001,0.0,,32,005,001700,1,P18_001N,Group Quarters Population,Group Quarters,2020,block group,dec/dhc,2020,3200500170012020,
320050017002,0.0,,32,005,001700,2,P18_001N,Group Quarters Population,Group Quarters,2020,block group,dec/dhc,2020,3200500170022020,
320050018001,0.0,,32,005,001800,1,P18_001N,Group Quarters Population,Group Quarters,2020,block group,dec/dhc,2020,3200500180012020,
320050018002,0.0,,32,005,001800,2,P18_001N,Group Quarters Population,Group Quarters,2020,block group,dec/dhc,2020,3200500180022020,
320310033051,15.0,,32,031,003305,1,P18_001N,Group Quarters Population,Group Quarters,2020,block group,dec/dhc,2020,3203100330512020,
320310033061,0.0,,32,031,003306,1,P18_001N,Group Quarters Population,Group Quarters,2020,block group,dec/dhc,2020,3203100330612020,
320310033062,0.0,,32,031,003306,2,P18_001N,Group Quarters Population,Group Quarters,2020,block group,dec/dhc,2020,3203100330622020,
320310033071,113.0,,32,031,003307,1,P18_001N,Group Quarters Population,Group Quarters,2020,block group,dec/dhc,2020,3203100330712020,
320310033072,0.0,,32,031,003307,2,P18_001N,Group Quarters Population,Group Quarters,2020,block group,dec/dhc,2020,3203100330722020,
320310033081,0.0,,32,031,003308,1,P18_001N,Group Quarters Population,Group Quarters,2020,block group,dec/dhc,2020,3203100330812020,
320310033082,0.0,,32,031,003308,2,P18_001N,Group Quarters Population,Group Quarters,2020,block group,dec/dhc,2020,3203100330822020,
320310033083,0.0,,32,031,003308,3,P18_001N,Group Quarters Population,Group Quarters,2020,block group,dec/dhc,2020,3203100330832020,
320310033101,0.0,,32,031,003310,1,P18_001N,Group Quarters Population,Group Quarters,2020,block group,dec/dhc,2020,3203100331012020,
320310033102,0.0,,32,031,003310,2,P18_001N,Group Quarters Population,Group Quarters,2020,block group,dec/dhc,2020,3203100331022020,
320310033111,0.0,,32,031,003311,1,P18_001N,Group Quarters Population,Group Quarters,2020,block group,dec/dhc,2020,3203100331112020,
320310033112,0.0,,32,031,003311,2,P18_001N,Group Quarters Population,Group Quarters,2020,block group,dec/dhc,2020,3203100331122020,
